u,g,r,i,z,class
16.427210000000002,14.85829,14.06281,13.63178,13.38982,GALAXY
17.76298,15.81125,14.852739999999999,14.390329999999999,14.04028,GALAXY
19.28838,17.895889999999998,17.40629,17.074939999999998,16.9859,GALAXY
18.22776,16.05357,15.235129999999998,14.805760000000001,14.4974,GALAXY
18.37915,18.0615,18.13811,18.00551,18.113120000000002,QSO
18.50127,16.664939999999998,15.8229,15.925970000000001,15.567479999999998,GALAXY
19.40974,17.38225,16.33854,15.80001,15.392479999999999,GALAXY
18.45016,18.42886,18.19925,18.13936,17.63188,QSO
19.25366,18.989279999999997,18.82731,18.73368,18.59807,QSO
18.839170000000003,16.7814,15.7269,15.278579999999998,14.86745,GALAXY
16.41549,15.192039999999999,14.713189999999999,14.44563,14.25434,GALAXY
19.43327,18.12073,17.46057,17.07844,16.76647,GALAXY
18.86212,17.84931,17.58313,17.36617,17.29948,GALAXY
19.093870000000003,17.753429999999998,17.044220000000003,16.63409,16.37443,GALAXY
19.50795,17.57134,16.57274,16.142220000000002,15.786679999999999,GALAXY
19.547,17.70899,16.71174,16.2705,15.915920000000002,GALAXY
19.44,18.27197,17.71485,17.39697,17.22589,GALAXY
16.75432,16.51834,16.24454,15.91966,15.802439999999999,QSO
18.85624,17.63466,17.04915,16.673479999999998,16.43411,GALAXY
19.06514,17.152620000000002,16.18758,15.73526,15.366710000000001,GALAXY
19.53255,18.063229999999997,17.16785,16.687820000000002,16.37033,GALAXY
18.49819,16.87777,16.2929,15.91889,15.66213,GALAXY
18.15768,16.067429999999998,15.049679999999999,14.607970000000002,14.24691,GALAXY
18.435489999999998,17.332079999999998,16.92944,16.69828,16.568479999999997,GALAXY
18.80344,17.59759,17.2262,17.01836,16.87197,GALAXY
18.38091,16.54296,15.661660000000001,15.240429999999998,14.883329999999999,GALAXY
19.41487,17.345370000000003,16.25627,15.776179999999998,15.35829,GALAXY
19.17761,17.20634,16.203020000000002,15.758970000000001,15.414710000000001,GALAXY
19.46327,18.048560000000002,17.194010000000002,16.73902,16.454639999999998,GALAXY
18.1682,16.353189999999998,15.53246,15.1288,14.83024,GALAXY
18.75565,17.64276,17.253729999999997,16.95889,16.80956,GALAXY
17.782610000000002,16.584970000000002,16.121270000000003,15.863489999999999,15.707,GALAXY
18.86519,17.7508,17.38395,17.16806,16.988310000000002,GALAXY
17.8099,16.40709,15.749979999999999,15.433629999999999,15.2185,GALAXY
19.13417,17.75679,17.000729999999997,16.5901,16.29399,GALAXY
19.03398,17.88545,17.009529999999998,16.49628,16.22118,QSO
18.333470000000002,16.454520000000002,15.54394,15.10852,14.77386,GALAXY
17.732229999999998,15.79604,15.19014,14.791670000000002,14.472539999999999,GALAXY
19.3474,18.135189999999998,17.45159,17.08589,16.79964,GALAXY
18.19184,16.2301,15.2923,14.864120000000002,14.56439,GALAXY
19.38406,17.4132,16.564329999999998,16.09679,15.75058,GALAXY
19.06035,17.52506,16.977999999999998,16.69575,16.507360000000002,GALAXY
19.53836,18.5532,17.97554,17.632479999999997,17.40749,GALAXY
18.57348,17.04126,16.20874,15.7653,15.430010000000001,GALAXY
17.59887,16.19221,15.49908,15.07296,14.75206,GALAXY
18.73499,18.42234,18.19514,17.89963,17.94803,QSO
18.964560000000002,17.71856,17.16995,16.82265,16.65981,GALAXY
18.5432,18.42693,18.21191,18.25371,18.40738,QSO
16.9165,15.60193,14.917829999999999,14.597220000000002,14.31675,GALAXY
18.762,17.52011,16.89291,16.49188,16.26535,GALAXY
18.77692,16.96575,15.955010000000001,15.42706,15.018170000000001,GALAXY
17.29701,16.000989999999998,15.444820000000002,15.141589999999999,14.8957,GALAXY
18.504179999999998,16.49776,15.5318,15.093929999999999,14.74019,GALAXY
19.55357,18.016070000000003,17.03249,16.54512,16.16386,GALAXY
18.60352,17.11414,16.357570000000003,15.9306,15.603539999999999,GALAXY
19.47079,18.0165,17.3454,16.880860000000002,16.62893,GALAXY
19.520429999999998,17.6164,16.6911,16.180120000000002,15.83901,GALAXY
19.56908,17.516779999999997,16.48998,16.02512,15.67329,GALAXY
19.10998,18.14085,17.78518,17.47576,17.44314,GALAXY
17.84246,15.73678,14.78038,14.300329999999999,13.8779,GALAXY
19.15557,17.094620000000003,16.33918,15.90526,15.575289999999999,GALAXY
19.21249,17.26079,16.10456,15.62624,15.24666,GALAXY
19.34429,18.23133,17.69775,17.35238,17.191589999999998,GALAXY
19.5031,17.4672,16.37121,15.89125,15.4955,GALAXY
19.40962,17.50424,16.50682,16.07067,15.7113,GALAXY
19.22511,19.039270000000002,18.77419,18.78695,18.65954,QSO
19.073520000000002,17.78915,17.13772,16.753020000000003,16.45006,GALAXY
18.33496,16.88682,16.14958,15.7363,15.37536,GALAXY
18.31645,16.44881,15.50854,15.081560000000001,14.754560000000001,GALAXY
18.888720000000003,17.82196,17.24537,16.81629,16.65537,GALAXY
19.01118,17.09978,16.10748,15.632970000000002,15.272260000000001,GALAXY
19.542360000000002,18.43695,17.70516,17.23245,17.03257,GALAXY
18.21183,16.74396,16.06152,15.65124,15.36835,GALAXY
18.7946,16.75177,15.778620000000002,15.304860000000001,14.93881,GALAXY
19.375,17.383020000000002,16.396160000000002,15.8894,15.498920000000002,GALAXY
19.56778,18.27216,17.6292,17.21929,16.95733,GALAXY
19.3864,17.37471,16.36463,15.9033,15.51431,GALAXY
19.10695,17.687079999999998,17.17551,16.9922,16.93148,GALAXY
19.25236,17.3357,16.4427,16.01666,15.708820000000001,GALAXY
19.2334,17.925279999999997,17.37988,17.03898,16.87094,GALAXY
19.229570000000002,17.96315,17.39027,17.048070000000003,16.85849,GALAXY
18.29368,16.425729999999998,15.604870000000002,15.218760000000001,14.936079999999999,GALAXY
18.14572,16.89562,16.33768,16.01118,15.80122,GALAXY
18.82674,17.61299,17.08673,16.785729999999997,16.58294,GALAXY
17.87146,16.16026,15.38069,14.956970000000002,14.62018,GALAXY
18.53637,17.58586,17.117520000000003,16.89803,16.76475,GALAXY
19.3837,18.346829999999997,17.949379999999998,17.65977,17.58429,GALAXY
18.23174,17.22223,16.824289999999998,16.58379,16.39411,GALAXY
18.1784,16.66358,15.89122,15.44346,15.13069,GALAXY
19.37725,18.13089,17.57443,17.26,16.99051,GALAXY
18.41048,16.57381,15.652439999999999,15.1613,14.72531,GALAXY
17.55846,15.481729999999999,14.50854,14.05471,13.73396,GALAXY
19.3798,17.69756,16.88222,16.503529999999998,16.24113,GALAXY
16.56316,15.00665,14.28449,13.851629999999998,13.54504,GALAXY
19.25049,17.28996,16.33399,15.88478,15.54445,GALAXY
19.483220000000003,18.13304,17.20215,16.72812,16.393,GALAXY
19.28725,18.17736,17.604779999999998,17.20709,16.9699,GALAXY
19.01628,16.89821,15.915920000000002,15.464520000000002,15.109679999999999,GALAXY
18.55805,16.99019,16.21659,15.78961,15.46623,GALAXY
19.32854,19.106289999999998,19.03903,18.88632,19.012999999999998,QSO
18.71997,16.79184,15.7877,15.3244,14.9475,GALAXY
19.162110000000002,17.2381,16.37175,15.921170000000002,15.630020000000002,GALAXY
18.719260000000002,18.701220000000003,18.5421,18.62854,18.71058,QSO
18.23677,16.28634,15.29887,14.83632,14.46879,GALAXY
19.055120000000002,17.751070000000002,17.140829999999998,16.77241,16.59478,GALAXY
18.918779999999998,17.73299,17.172179999999997,16.855439999999998,16.63649,GALAXY
19.02821,18.11445,17.62731,17.21347,17.05817,GALAXY
19.55145,19.236079999999998,18.90503,18.51791,18.2967,QSO
18.50545,16.92336,16.21681,15.83399,15.50465,GALAXY
15.57175,14.79907,11.22525,10.8652,10.96385,GALAXY
17.565070000000002,16.21186,15.58746,15.25014,15.0316,GALAXY
19.28947,18.26109,17.84329,17.6134,17.46002,GALAXY
19.20465,17.94013,17.46937,17.15105,16.99894,GALAXY
18.58016,17.5385,17.22211,16.93575,16.84542,GALAXY
18.27076,16.51231,15.721979999999999,15.32714,15.02183,GALAXY
19.27676,17.1447,16.09293,15.64696,15.279929999999998,GALAXY
19.05884,17.81307,17.248920000000002,16.94329,16.66442,GALAXY
19.17363,18.78875,18.73304,18.8024,18.83227,QSO
19.37015,17.41366,16.4415,15.94341,15.547279999999999,GALAXY
18.91703,17.12871,16.16378,15.682970000000001,15.33745,GALAXY
17.16545,15.38553,14.52033,14.09019,13.79016,GALAXY
18.53906,17.35174,16.926579999999998,16.691029999999998,16.689770000000003,GALAXY
19.12645,17.62656,16.77569,16.3792,16.0524,GALAXY
18.37424,17.05319,16.38619,16.026889999999998,15.762210000000001,GALAXY
19.5523,18.44289,17.88149,17.487460000000002,17.32377,GALAXY
18.86094,17.21523,16.26691,15.79013,15.394020000000001,GALAXY
18.46678,17.34644,16.90513,16.56559,16.36747,GALAXY
18.74396,17.55118,17.01216,16.71602,16.5097,GALAXY
19.22427,17.43887,16.46905,16.0149,15.6531,GALAXY
18.68903,16.7525,15.847079999999998,15.416329999999999,15.0745,GALAXY
19.07336,17.01369,16.00775,15.531179999999999,15.155829999999998,GALAXY
19.23085,18.20402,17.84413,17.61601,17.54874,GALAXY
19.25595,18.85249,18.896829999999998,18.84093,18.7918,QSO
19.457279999999997,17.880679999999998,17.03616,16.57897,16.2196,GALAXY
18.20085,16.89847,16.38815,16.08071,15.937829999999998,GALAXY
19.34401,17.76361,16.81981,16.29449,15.86695,GALAXY
19.59242,18.34346,17.58447,17.15661,16.85913,GALAXY
18.38195,17.153129999999997,16.60021,16.30469,16.04117,GALAXY
19.19462,17.20579,16.24231,15.81546,15.45679,GALAXY
19.15795,18.31529,17.90458,17.807779999999998,17.60141,GALAXY
19.5979,17.585179999999998,16.59145,16.08238,15.711170000000001,GALAXY
16.27675,14.741220000000002,13.97861,13.573620000000002,13.32596,GALAXY
19.31281,17.6613,16.66483,16.17137,15.849860000000001,GALAXY
19.35529,18.26897,17.798560000000002,17.55963,17.61819,GALAXY
19.50434,18.1027,17.37049,16.944570000000002,16.64848,GALAXY
19.14609,17.06709,16.1011,15.669429999999998,15.33495,GALAXY
18.78955,17.182579999999998,16.445339999999998,16.03567,15.739329999999999,GALAXY
19.56806,18.28406,17.545939999999998,17.11832,16.84121,GALAXY
17.241,16.15811,15.709970000000002,15.47269,15.282060000000001,GALAXY
18.85059,17.02471,16.16483,15.74952,15.43341,GALAXY
19.103620000000003,18.905079999999998,18.84349,18.372989999999998,18.385479999999998,QSO
18.76558,17.38157,16.67679,16.27882,15.98869,GALAXY
19.26793,17.93368,17.26734,16.873070000000002,16.58274,GALAXY
19.24855,18.20424,17.61127,17.2457,17.04066,GALAXY
19.01969,18.17097,17.34874,16.84795,16.5764,QSO
19.05463,17.09967,16.1101,15.65616,15.2926,GALAXY
18.51877,17.168670000000002,16.515610000000002,16.14366,15.83339,GALAXY
18.65095,16.54526,15.59835,15.146510000000001,14.819,GALAXY
19.14857,18.3037,17.732,17.417679999999997,17.22628,GALAXY
19.091829999999998,17.40022,16.53766,16.0722,15.72676,GALAXY
19.22278,17.04964,16.12571,15.68794,15.36875,GALAXY
19.4903,18.10484,17.38046,17.00318,16.76557,GALAXY
18.53615,17.00628,16.42251,16.102339999999998,15.89059,GALAXY
18.85744,17.871920000000003,17.38869,17.1139,16.95329,GALAXY
18.88702,17.56945,17.11758,16.79972,16.8152,GALAXY
18.43822,17.05446,16.46837,16.14914,15.92353,GALAXY
18.997410000000002,17.25165,16.41991,16.04175,15.722320000000002,GALAXY
19.551289999999998,17.76441,16.950129999999998,16.56232,16.26285,GALAXY
19.18021,17.69635,16.83821,16.40869,16.09596,GALAXY
19.326220000000003,17.23774,16.176470000000002,15.70524,15.30376,GALAXY
17.96922,16.518,15.7451,15.26394,14.94392,GALAXY
18.313879999999997,16.30412,15.284379999999999,14.833029999999999,14.462860000000001,GALAXY
19.29362,19.04656,18.855529999999998,18.70052,18.712239999999998,QSO
19.32385,18.1225,17.61735,17.31072,17.15837,GALAXY
18.682660000000002,17.36347,16.80088,16.42087,16.22931,GALAXY
18.325879999999998,17.374679999999998,16.90164,16.51585,16.39915,GALAXY
19.560760000000002,18.32763,17.6191,17.1377,16.94548,GALAXY
18.19121,17.0595,16.6502,16.40444,16.304270000000002,GALAXY
19.57674,18.417070000000002,17.82251,17.511129999999998,17.30471,GALAXY
18.19098,17.178379999999997,16.78669,16.549,16.410510000000002,GALAXY
19.3818,17.51175,16.680889999999998,16.275370000000002,15.951839999999999,GALAXY
17.7227,15.95134,15.150229999999999,14.75079,14.44484,GALAXY
18.9417,18.9609,18.91165,18.6581,18.651310000000002,QSO
19.3375,18.9478,18.816979999999997,18.77351,18.593239999999998,QSO
17.72109,16.46513,15.94876,15.62526,15.445110000000001,GALAXY
19.068189999999998,17.82281,17.16111,16.75863,16.50747,GALAXY
19.33734,17.01782,16.36215,15.96895,15.587279999999998,GALAXY
19.24713,17.18345,16.20468,15.756960000000001,15.39088,GALAXY
18.94003,16.89479,15.96084,15.401110000000001,14.987520000000002,GALAXY
17.42841,16.2622,15.826170000000001,15.557879999999999,15.45059,GALAXY
19.30569,18.65139,18.49681,18.4317,18.26906,QSO
19.56161,17.472820000000002,16.48856,16.0716,15.723989999999999,GALAXY
19.36104,17.97587,17.58311,17.34442,17.21978,GALAXY
18.22672,18.02051,17.781679999999998,17.71979,17.52069,QSO
19.0749,17.178810000000002,16.27988,15.80071,15.434079999999998,GALAXY
16.291539999999998,14.937370000000001,14.279420000000002,13.94375,13.69883,GALAXY
19.225,18.94739,18.875420000000002,18.72604,18.523239999999998,QSO
19.17408,18.01434,17.430139999999998,17.0722,16.83223,GALAXY
19.196089999999998,17.96922,17.663320000000002,17.46688,17.30261,GALAXY
18.35191,16.89027,16.18392,15.79212,15.49368,GALAXY
19.44069,18.262929999999997,17.67051,17.29058,17.093320000000002,GALAXY
19.49408,18.0422,17.34054,17.00224,16.73187,GALAXY
19.34631,19.05857,19.10455,18.97211,19.0467,QSO
18.33922,16.49902,15.558179999999998,15.13522,14.81596,GALAXY
18.09743,16.492279999999997,15.73696,15.338339999999999,15.035110000000001,GALAXY
18.71099,17.52508,17.05375,16.79177,16.59315,GALAXY
18.79822,18.67259,18.479210000000002,18.52675,18.4364,QSO
19.03029,17.828039999999998,17.17297,16.80861,16.580779999999997,GALAXY
18.55988,17.99578,17.87624,17.62376,17.559910000000002,GALAXY
19.26341,18.06772,17.51386,17.19687,17.056810000000002,GALAXY
17.50335,15.523220000000002,14.621939999999999,14.17051,13.859820000000001,GALAXY
19.42054,18.07893,17.38005,16.96138,16.70802,GALAXY
18.89706,16.87172,15.991970000000002,15.544479999999998,15.18625,GALAXY
18.20195,16.3395,15.487779999999999,15.07785,14.743970000000001,GALAXY
19.43487,17.52294,17.01006,16.688760000000002,16.579729999999998,GALAXY
19.13835,18.03332,17.49415,17.03971,16.8767,GALAXY
19.226589999999998,18.587310000000002,18.47064,18.42226,18.37651,QSO
17.38181,15.91885,15.41624,15.132570000000001,15.136970000000002,GALAXY
19.38655,18.24699,17.68808,17.395979999999998,17.22803,GALAXY
17.68662,16.60088,16.143179999999997,15.90657,15.735129999999998,GALAXY
18.851679999999998,17.59918,16.95525,16.56997,16.33295,GALAXY
18.07891,16.377589999999998,15.48725,15.00309,14.646820000000002,GALAXY
19.09948,17.357229999999998,16.34574,15.8558,15.545329999999998,GALAXY
19.12416,17.85165,17.28809,16.88664,16.67863,GALAXY
18.004179999999998,17.10705,16.87227,16.72561,16.64825,GALAXY
18.91292,16.784010000000002,15.68126,15.20585,14.83509,GALAXY
19.50685,18.18731,17.46968,17.06183,16.764029999999998,GALAXY
17.50105,16.52807,16.09205,15.795370000000002,15.586379999999998,GALAXY
17.62069,16.39131,15.7884,15.40204,15.16056,GALAXY
18.982020000000002,17.878410000000002,17.32113,16.991889999999998,16.766379999999998,GALAXY
18.3742,16.41698,15.5489,15.139220000000002,14.818,GALAXY
19.57453,18.35911,17.740479999999998,17.35073,17.14086,GALAXY
18.04049,18.03343,18.25315,18.42483,18.6953,QSO
19.06074,17.57959,16.98039,16.63908,16.42774,GALAXY
18.04474,16.24794,15.407070000000001,14.98015,14.660670000000001,GALAXY
18.43534,17.09083,16.44913,16.0664,15.81129,GALAXY
18.92324,17.35914,16.55696,16.12545,15.86175,QSO
18.34524,17.402179999999998,17.08984,16.76669,16.7003,GALAXY
19.28495,19.35302,18.98695,19.01386,19.13646,QSO
19.10061,17.469089999999998,16.71585,16.28707,16.01533,GALAXY
19.10352,18.73273,18.64695,18.51446,18.327779999999997,QSO
18.08887,16.7822,16.16892,15.8601,15.61675,GALAXY
18.87132,17.0152,16.034110000000002,15.60002,15.240570000000002,GALAXY
19.03012,17.076929999999997,16.07173,15.623120000000002,15.27709,GALAXY
19.26608,18.05663,17.46071,17.11709,16.8842,GALAXY
18.80849,16.93817,16.0184,15.586979999999999,15.24715,GALAXY
18.92448,17.48112,16.84639,16.43836,16.215220000000002,GALAXY
19.215989999999998,17.67237,16.87353,16.4228,16.09525,GALAXY
19.37009,18.09465,17.269920000000003,16.84505,16.56994,GALAXY
18.92257,17.69719,17.071620000000003,16.72935,16.47159,GALAXY
18.94071,18.73067,18.383879999999998,18.30198,18.31866,QSO
19.14305,17.75045,17.15803,16.7813,16.564610000000002,GALAXY
19.48408,17.7033,16.66556,16.26527,15.97585,GALAXY
18.58229,17.12436,16.42406,16.05348,15.784360000000001,GALAXY
18.08455,16.31833,15.4601,15.023729999999999,14.6908,GALAXY
18.90708,17.683310000000002,17.163710000000002,16.85789,16.65775,GALAXY
19.15444,17.99162,17.562479999999997,17.244629999999997,17.12405,GALAXY
19.20194,19.01193,18.928539999999998,18.66225,18.59759,QSO
19.51748,18.301170000000003,17.75427,17.426070000000003,17.24631,GALAXY
19.46386,17.339660000000002,16.3035,15.75694,15.333770000000001,GALAXY
18.78334,17.2166,16.5215,16.150470000000002,15.888179999999998,GALAXY
18.042820000000003,16.65767,16.119239999999998,15.814820000000001,15.585579999999998,GALAXY
19.54305,18.204420000000002,17.63214,17.269270000000002,17.065,GALAXY
19.54361,17.70465,16.766370000000002,16.34392,16.02088,GALAXY
19.36898,19.20673,19.2371,19.110020000000002,19.04908,QSO
19.13624,17.394479999999998,16.46729,15.984539999999999,15.60416,GALAXY
19.47906,18.268420000000003,17.67886,17.284660000000002,16.96194,GALAXY
18.73272,17.2258,16.45814,16.09145,15.82169,GALAXY
18.43453,17.26096,16.7279,16.33233,16.13027,GALAXY
19.571620000000003,17.954729999999998,17.04199,16.57179,16.23947,GALAXY
18.5967,17.228920000000002,16.46598,16.42962,15.784289999999999,GALAXY
17.56856,16.31765,15.83014,15.560379999999999,15.378910000000001,GALAXY
19.4239,18.25916,17.64552,17.24561,17.00064,GALAXY
18.94386,17.48089,16.73483,16.32411,16.017570000000003,GALAXY
19.06444,18.889210000000002,18.892210000000002,18.634610000000002,18.58558,QSO
19.47524,19.17373,19.045820000000003,19.17622,19.084770000000002,QSO
19.32854,19.23849,19.133570000000002,18.988410000000002,18.732029999999998,QSO
19.43415,18.1893,17.50574,17.10449,16.825689999999998,GALAXY
19.27662,18.08915,17.56714,17.216910000000002,17.064020000000003,GALAXY
18.095129999999997,17.04554,16.51131,16.26754,16.039089999999998,GALAXY
18.549129999999998,17.30255,16.840870000000002,16.57291,16.38652,GALAXY
19.489,18.30351,17.58863,17.204279999999997,16.93215,GALAXY
19.27806,17.2368,16.12472,15.652070000000002,15.2425,GALAXY
19.32232,17.61662,16.8832,16.49496,16.20083,GALAXY
18.08878,16.16027,15.091389999999999,14.63173,14.2637,GALAXY
18.25573,17.3029,16.91571,16.56493,16.44564,GALAXY
18.632929999999998,17.20502,16.53547,16.198929999999997,15.909120000000001,GALAXY
19.405260000000002,17.970660000000002,17.20112,16.67632,16.376720000000002,GALAXY
18.78983,17.15824,16.307389999999998,15.8745,15.541839999999999,GALAXY
19.118479999999998,17.65686,16.75609,16.332539999999998,16.08377,GALAXY
19.498620000000003,17.91835,17.10913,16.65266,16.39555,GALAXY
18.500529999999998,16.60678,15.70227,15.25575,14.8969,GALAXY
18.61382,17.48949,16.92416,16.5421,16.36593,GALAXY
17.74043,15.772929999999999,14.897820000000001,14.47229,14.1285,GALAXY
18.36308,18.132279999999998,17.95299,17.81103,17.66366,QSO
19.56117,18.16408,17.38417,16.947470000000003,16.654770000000003,GALAXY
19.48869,18.10324,17.60688,17.34664,17.24484,GALAXY
19.15982,19.070710000000002,18.90831,18.783379999999998,18.876260000000002,QSO
19.50931,19.36965,19.1199,19.08034,19.01384,QSO
17.524079999999998,16.22394,15.427470000000001,14.946010000000001,14.62013,GALAXY
19.13169,17.59379,16.89934,16.50285,16.26105,GALAXY
18.30119,18.15087,17.89323,17.9262,17.99087,QSO
18.83788,17.39649,16.87779,16.57863,16.55024,GALAXY
19.588729999999998,17.96309,17.0354,16.51472,16.15894,GALAXY
18.75093,18.412679999999998,18.108929999999997,17.83312,17.79252,QSO
18.08847,17.30623,17.06236,16.90514,16.7531,GALAXY
