Table name: /Users/melissajosefina/Desktop/pm_M28.csv
+++++++
 source_id              ra               dec               phot_g_mean_mag    phot_bp_mean_mag    phot_rp_mean_mag   
 4077236132312825472    276.051985056    24.8663033131    17.800894          17.843464           16.450247          
 4077237639901117184    276.069714153    24.8517649059    18.763313          19.254045           18.053684          
 4077237674179575552    276.054948991    24.8535440841    18.093613          18.464798           17.153128          
 4077237674257748992    276.052830543    24.8548193456    18.29433           18.242632           16.438158          
 4077246092307170944    276.174127607    24.657935581     18.472189          18.91651            17.508587          
 4077245752999450752    276.120767758    24.6867227141    16.746244          17.388187           15.95213           
 4077246161109512960    276.139474534    24.6604699981    19.506266          19.249668           17.40504           
 4077245233364560896    276.193144214    24.6845706404    18.957272          18.752144           17.415977          
 4077245989278635008    276.180446706    24.6720584512    16.509874          17.117872           15.427566          
 4077197748202020864    276.22773438     24.7586639833    18.653852          18.526276           17.335606          
 4077197718068320128    276.252609573    24.7374098571    18.548239          18.933348           17.522085          
 4077199466191098240    276.249321487    24.7119051116    19.764397          19.836597           18.670015          
 4077199534913109376    276.290682197    24.6929065883    19.11933           18.958591           17.845827          
 4077245890483100800    276.159863943    24.6801880195    15.888188          16.711512           14.958395          
 4077238361459017088    276.118741388    24.7930865531    15.700172          16.316294           14.668515          
 4077244958484538112    276.208682157    24.7033146256    18.04863           18.324406           17.035341          
 4077191395919569280    276.149138737    24.7941919974    18.400476          18.761505           17.420582          
 4077191357337463808    276.145086668    24.8054833061    18.092058          17.967012           16.829441          
